text,candidate,source,channel,script
good luck may the loyal one win,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
Gagan Thapa ❤❤,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
अमरेश एक स्वच्छ छविका राम्रो नेता हुन्। भ्रष्टाचारको विरुद्धमा उनले धेरै राम्रो आवाज उठाएका छन्। अमरेशको जीत देशभक्त नेपालीको जीत हो।,amresh kumar singh,yt:Sarlahi 4 chunav,comment,deva
gagan dai le desh lai thik bato hidaunu huncha,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
very good 😊,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
"Gagan is only contemporary leader who understands Nepal , has vision and courage to lead for prosperous Nepal",amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
हार्नु हुदैन थियो गगन थापाले तर आफ्नो चुनावी क्षेत्र छोडेर सर्लाहि जानु भनेको जित को सुनिश्च्ता छैन।,amresh kumar singh,yt:Sarlahi 4 chunav,comment,deva
GAGAN lai subhakamana,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
Desh lutne naya kangress lai sath dinu huna anurodh chha.Thanks alot.,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
Jay Nepal🙏🏿🙏🏿🙏🏿🌹🌹🌹,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
good luck gagan dai,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
गगन थापा ले शानदार जित गर्दैछन् ।❤❤❤❤,amresh kumar singh,yt:Sarlahi 4 chunav,comment,deva
Gagan thapa is great ❤❤,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
"गगन is गगन, फुटबल को पेले जस्तै हो 🙈🙈",amresh kumar singh,yt:Sarlahi 4 chunav,comment,mixed
"गगन जी पर्तिस्पर्धा  5:03 ठूला छन  कडा  मिहिनेत  गर्नुपर्ल्ला म पनि भगवान  सङग जितको लागि अनुरोध  गर्छु।

जय  श्री राधे",amresh kumar singh,yt:Sarlahi 4 chunav,comment,deva
Best of luck gagan thapa,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
Gagan is corrupted political leaders 👎,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
"NO HAGAN, ONLY AMRESH..",amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
Good lucok gagan,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
हार्ने डर ले भागेको हो कांग्रेस को सभापति 😂😂,amresh kumar singh,yt:Sarlahi 4 chunav,comment,deva
Ghanti❤❤,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
Gagan Thapa 👍👍,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
"कुनै पाटिले बहुमत लेउनु सक्दैना,अन्त मा गठबंधन गगन,रबि,बालेन को सरकार बन्ने छ,तेसैले गगन लाइ सबैको साथ चाहिन्छ,❤❤",amresh kumar singh,yt:Sarlahi 4 chunav,comment,deva
गगन को नेतृत्व मा काग्रेस पहिलो पार्टि हुन्छ,amresh kumar singh,yt:Sarlahi 4 chunav,comment,deva
घन्टीमा मतदान गरौं। फागुन २१ बालेन सरकार निर्माण गरौं।,amresh kumar singh,yt:Sarlahi 4 chunav,comment,deva
Harney dar le vageyako hola,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
Gagan lahi jitaunu parxcha,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
Gagan ❤❤❤❤❤❤,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
😂bhutro ni jitdeina,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
"Amrendra bahibali
Amresh singh",amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
Gagan le jit huda ramro 🎉,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
"Gagan Jee  ra Congress ka aru Bhrastachari Neta ma k hi pharak chhaina,  ahileko abastha  bhaneko ""Naya Bottle ma Purano Raksi matra ho"".Tesaile, Gagan jee ahile harnu parchha ra harchhan pani, Jasale waha lai ""Bahira Basera"" aaphulai asal sabita garne absar dinchha. Yadi waha practiclly sachinu bhayo ra 5 barsma saphal bhumika khelnu bhayo bhane, tespachhi sambhawana dherai chhan, aaphulai sachyauna khojne manish lai Janata le abshya mauka dinchha, tara"" AHILE WAHA KO SAMAYA HOINA"".",amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
gagan harxa sarlahi ma,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
Fatha aaja samma j bhayo sabhapati daju bhauju bhanda bharsthacha ani janta almalaune swanth bakhre ho yo . Naya lai praman xa bhandai pratisodh ko rajniti le kahi puraudaina janta batha xan . Jhole lash ra dash haru ko malik holau sacha nepali janta ko hoinau..,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
"पुराना ३  भ्रस्टचारी नेताहरु र यसका  दलहरु फेरि सत्तामा आउने कोशिश, फेरि देश लाई कंगाल देखि नर कंगाल बनाउने यीनीहरुको  सपना  साकार हुन्दैन ।   यसको झोलेहरु  र समर्थकहरुको पैसा कमाउने सपना साकार हुन्दैन । अब यी दलहरु को कार्यकर्ता हरु लाई आहवान , स्वतन्त्र उम्मेदवार भएर चुनवामा भाग लिनु; ३  भ्रस्टचारी नेताहरु को पछि नलाग्नु।",amresh kumar singh,yt:Sarlahi 4 chunav,comment,deva
Amares Lai vot hami halne ho,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
", हार्न् लाई सर्लाही आएको हो",amresh kumar singh,yt:Sarlahi 4 chunav,comment,deva
"7:21 , 7:37 , 8:11   , Left side KO Photo Shiv Pujan , Sudama KO Purwa Mukhiya Jastai Dekhi raxann tw
 



6:50 Dhankauli × , Dhankaul ✓ 😅",amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
गगन यो पटक पत्तासाप ।,amresh kumar singh,yt:Sarlahi 4 chunav,comment,deva
Rabi lai fasaune fata yehi ho. Yo kalo congress harnai parcha. Amresh jasto swocha chabi ko neta lai jitaunu parcha. Jay ghanti,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
GAGAN dai,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
🔔🔔 🔔🔔 🔔🔔 🔔🔔🔔 🔔🔔,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
सम्भव भए पहिलो पार्टी बनाउन र सरकार आफ्नो बनाएर डेलिभरी दिन नभए पनि प्रतिनिधिसभालाई प्रतिपक्षको हो र Wating Government का रुपमा हो भन्ने बनाउन पनि गगन अपरिहार्य छन ।,amresh kumar singh,yt:Sarlahi 4 chunav,comment,mixed
Ma chhetri n m.r.4 ko basi chhu amres kumar singh jitin chh❤❤❤,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
आफनै स्थानिय हीरा लाई दिन्छन् मधेश का साथीहरुले सर्लाहीमा भोट। सदनमा सशक्त ढंगले  एक्लै आवाज उठाएर भष्ट्रचारी को पानी पानी गर्ने नेता हुन अमरेस। वहाँको जीत निश्चित छ  किनकी वहाँ लाई भष्ट्रचारको  दाग लागेको छैन् तर उता  चर्चित बाख्रा अनुदान काण्ड,amresh kumar singh,yt:Sarlahi 4 chunav,comment,deva
Gagan Thapa the great 👍,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
उदीयमान राष्टिय नेता बन्न खतरा  र  चुनाैती माेल्नै पर्छ । उहाँलाई  सम्मानजनक  जीतकाे शुभकामना  ।,amresh kumar singh,yt:Sarlahi 4 chunav,comment,deva
"गगन दाइ प्रधानमन्त्री, रबि दाइ गृहममन्त्री, बालेन युवा तथा खेलकुदमन्त्री र कुलमान उर्जामन्त्री हुनुपर्छ । सबैले जित्नुपर्छ ।",amresh kumar singh,yt:Sarlahi 4 chunav,comment,deva
Best of luck amresh k singh,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
हार्ने डरले कम्जोर प्रतिस्पर्धा भएको ठाउमा गएको होला नि।,amresh kumar singh,yt:Sarlahi 4 chunav,comment,deva
"मधेसमा काँग्रेस बलियाे छ, मधेसकाे केन्द्र पनि सर्लाही नै हाे।",amresh kumar singh,yt:Sarlahi 4 chunav,comment,deva
Bakhra😅😅,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
bhalu jasto manxele boleko manparena,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
"Gagan मान्छेलाई विश्वास नगर्नुहोस्। उसले दशकौँदेखि पार्टीमा रहेका उही पुराना अनुहारहरू सहित नयाँ समूह गठन गरेको छ। यो त केवल पद परिवर्तन मात्रै हो। उसले नयाँपनको नाममा प्रचार गरेर राजनीति खेल्दैछ।

३६ वर्षदेखि पुराना पार्टीहरूले हामीलाई धोका दिए—आर्थिक, राजनीतिक र सामाजिक रूपमा अत्यन्तै कमजोर बनाए।

हर हर बालेन, घर घर बालेन, अबकी बार बालेन सरकार!”",amresh kumar singh,yt:Sarlahi 4 chunav,comment,mixed
Fix harxa,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
Aru tyastai ho timi ramri,amresh kumar singh,yt:Sarlahi 4 chunav,comment,latin
"गगनेले हार्नपर्छ  त्याेमान्छे फटा हाे
धेरैफटा र हावादारि कुरा गर्छ जनता लाई झुटाकुरा धेरैगर्छ  र
किर्तिपुरका जनता युवाहरुलाई
घर घर मा ल्यापटप काे झुटाकुरा 
रबिलाई ऋणलेकाे कागज देखाउ
भनि चिरकट्टाे खालिकागज देखाए काछन धेरैफटा छन गनगने",amresh kumar singh,yt:Sarlahi 4 chunav,comment,deva
